#APID int_logAge_E int_logAge_p16 int_logAge_p84 int_logMass_E int_logMass_p16 int_logMass_p84 int_Av_E int_Av_p16 int_Av_p84 cmd_logAge_best cmd_logAge_p16 cmd_logAge_p50 cmd_logAge_p84 cmd_logMass_best cmd_logMass_p16 cmd_logMass_p50 cmd_logMass_p84 cmd_Av_best cmd_Av_p16 cmd_Av_p50 cmd_Av_p84 N_stars              
           3794             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             8.0             7.5             7.9             8.1   2.72013192192   2.64404195913    2.6974078316   2.73219048597            0.55             0.5             0.6             0.7           111.0
           5980   7.92327910081   7.86095909567   7.96342380951   2.71273207903   2.63816625258   2.79100443973  0.982361938355  0.900877917646   1.09275076735             8.1             7.2             7.7             8.1   2.51371342578   2.42403657706   2.47335077817   2.51352840253            0.35            0.35            0.45  0.597981059357            78.0
           4140             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             9.1             9.1             9.1             9.1   3.81577631071   3.73276213663   3.81577751519   3.86425092034             0.3            0.25            0.35            0.45           279.0
           2710             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             9.5             9.5             9.5             9.6   5.58716748126   5.58666480085   5.58888441094   5.62883470431             0.1             0.0            0.05             0.1           986.0
           4705   7.91611756814   7.83769383844    7.9879436239   2.78012174846   2.64520306729   2.88538298304  0.589645387784  0.399587417251    0.7542961426             7.5             6.9             7.4             7.8   2.83640118133   2.77592796437   2.83978643383   3.00447494776             0.6             0.6             0.7            0.85           114.0
           1626    7.9340795503    7.8300777572   8.03968225778   3.16587065623   3.06554578724   3.26760384991  0.900675865498  0.703981302062   1.09118433489             7.8             7.5             7.8             8.2   2.86397693886   2.81215938343   2.84652176309   2.90499963134            0.55             0.4             0.5             0.6           158.0
            335    8.5007427351   8.41593052855   8.57782410068   3.91371590633   3.84960229663   3.97942648723  0.138154346347             0.0  0.295029411825             8.3             8.3             8.3             8.3   3.96522085954   3.94805517458   3.96071648324   3.96522516936            0.55             0.5            0.55            0.55           614.0
           1627   8.13026948162   7.97570283782   8.28173842195   3.14569187792   3.03657221509   3.27791237192  0.346941924798 0.0571041547932  0.646933054558             8.4             8.3             8.4             8.4   3.18620269629   3.17106144158   3.18534529687   3.19407184552             0.4            0.35             0.4            0.45           190.0
           3934   6.81680380125   6.73550987483   6.88111586794   2.86906666561   2.82139550527   2.92669991947  0.805296769665  0.732942448092  0.874156632584             6.8             6.8             7.6             9.2   1.89050914307             0.0   1.76266063586   1.91407522622             0.6            0.45             0.7            2.15            35.0
           5613             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             7.2             7.0             7.2             8.2   2.34374171272   2.23588483817   2.31929454977   2.33751992361             0.8             0.5            0.75             0.9            49.0
           3191             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             8.0             8.0             8.4             8.5   3.04098096571   3.02000578648   3.07065394553   3.11144183392            0.65             0.3            0.45            0.65           108.0
           1788   8.95454214208   8.90834233099   8.99126837024   4.27765100523   4.22485217382   4.32634392069 0.0542314144819             0.0  0.143313324317             8.1             7.2             8.1             9.3   2.88765095958             0.0             0.0   2.71306930049             1.0             0.6            1.15            2.25           186.0
           1183   9.50101811826   9.40905010898   9.60692789679   4.84434954422   4.78653860746   4.89822534756 0.0936565580795             0.0  0.239420730135             7.0             6.9             7.0             7.1   3.90337893434   3.83687345802   3.89320963953   3.90866752584             3.0            2.95             3.0             3.0           184.0
